Date Published,Product Title,Advisory Title,Category,Post Link
23 June 2020,tanako ventilation fragrant honey powder 02,FDA Advisory No. 2020-1097 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TANAKO VENTILATION FRAGRANT HONEY POWDER (02),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1097-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-tanako-ventilation-fragrant-honey-powder-02/
23 June 2020,tanako lipstick matte 5,FDA Advisory No. 2020-1096 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TANAKO LIPSTICK MATTE (5),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1096-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-tanako-lipstick-matte-5/
23 June 2020,coco color lip tint color sensational,FDA Advisory No. 2020-1095 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic COCO COLOR LIP TINT COLOR SENSATIONAL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1095-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-coco-color-lip-tint-color-sensational/
23 June 2020,mishining lipstick,FDA Advisory No. 2020-1094 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MISHINING LIPSTICK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1094-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-mishining-lipstick/
23 June 2020,seven cool powder soft touch 01,FDA Advisory No. 2020-1093 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SEVEN COOL® POWDER SOFT TOUCH (01),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1093-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-seven-cool-powder-soft-touch-01/
23 June 2020,lovali excellent pure black eau de parfum natyral spray vaporisateur no 6156 3,FDA Advisory No. 2020-1092 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LOVALI EXCELLENT PURE BLACK EAU DE PARFUM NATYRAL SPRAY VAPORISATEUR (NO.: 6156-3),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1092-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-lovali-excellent-pure-black-eau-de-parfum-natyral-spray-vaporisateur-no-6156-3/
23 June 2020,skin perfection rejuvenating toner,FDA Advisory No. 2020-1091 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SKIN PERFECTION REJUVENATING TONER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1091-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-skin-perfection-rejuvenating-toner/
23 June 2020,skin perfection bb cream 45,FDA Advisory No. 2020-1090 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SKIN PERFECTION BB CREAM 45++,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1090-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-skin-perfection-bb-cream-45/
23 June 2020,cucumber fresh massage beauty soap,FDA Advisory No. 2020-1089 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CUCUMBER FRESH MASSAGE BEAUTY SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1089-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-cucumber-fresh-massage-beauty-soap/
23 June 2020,pure white snail soap,FDA Advisory No. 2020-1088 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic PURE WHITE SNAIL SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1088-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pure-white-snail-soap/
23 June 2020,life hanmei clinic treatment crp stemcell essential mask,FDA Advisory No. 2020-1087 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LIFE HANMEI CLINIC TREATMENT CRP STEMCELL ESSENTIAL MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1087-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-life-hanmei-clinic-treatment-crp-stemcell-essential-mask/
23 June 2020,romantic beauty professional red velvet lip gloss matte lip gloss 03 red velvet,FDA Advisory No. 2020-1086 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ROMANTIC BEAUTY® PROFESSIONAL RED VELVET LIP GLOSS MATTE LIP GLOSS (03 RED VELVET),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1086-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-romantic-beauty-professional-red-velvet-lip-gloss-matte-lip-gloss-03-red-velvet/
23 June 2020,herbal skin doctor whitening cream,FDA Advisory No. 2020-1075 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HERBAL SKIN DOCTOR WHITENING CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1075-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-herbal-skin-doctor-whitening-cream/
23 June 2020,lucky baby ultra delikit natural wipes for top to toe,FDA Advisory No. 2020-1072 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LUCKY BABY ULTRA DELIKIT NATURAL WIPES FOR TOP TO TOE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1072-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-lucky-baby-ultra-delikit-natural-wipes-for-top-to-toe/
22 June 2020,chateau labiotte laboratories of nature wine lip tint,FDA Advisory No. 2020-1071 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CHATEAU LABIOTTE LABORATORIES OF NATURE WINE LIP TINT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1071-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-chateau-labiotte-laboratories-of-nature-wine-lip-tint/
22 June 2020,jazzle naturals sugarcane soap,FDA Advisory No. 2020-1070 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic JAZZLE NATURALS SUGARCANE SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1070-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-jazzle-naturals-sugarcane-soap/
22 June 2020,daiso d skin lotion,FDA Advisory No. 2020-1069 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DAISO D SKIN LOTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1069-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-daiso-d-skin-lotion/
22 June 2020,lilaiya princess eyeliner pencil,FDA Advisory No. 2020-1068 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LILAIYA PRINCESS EYELINER PENCIL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1068-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-lilaiya-princess-eyeliner-pencil/
22 June 2020,tmclassic queen pure matte lip closs gentle repair,FDA Advisory No. 2020-1067 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ™CLASSIC QUEEN PURE MATTE LIP CLOSS GENTLE REPAIR,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1067-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-classic-queen-pure-matte-lip-closs-gentle-repair/
22 June 2020,hudabeauty mirror nail polish,FDA Advisory No. 2020-1066 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HUDABEAUTY MIRROR NAIL POLISH,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1066-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-hudabeauty-mirror-nail-polish/
22 June 2020,classic queen the matte fixer face spray,FDA Advisory No. 2020-1065 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CLASSIC QUEEN THE MATTE FIXER FACE SPRAY,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1065-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-classic-queen-the-matte-fixer-face-spray/
22 June 2020,daiso japan bb face mask,FDA Advisory No. 2020-1050 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DAISO JAPAN BB FACE MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1050-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-daiso-japan-bb-face-mask/
22 June 2020,yves rocher eye liner 01,FDA Advisory No. 2020-1049 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product “YVES ROCHER EYE LINER (01)”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1049-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-yves-rocher-eye-liner-01/
19 June 2020,face republic crystal glow whitening cream,FDA Advisory No. 2020-1048 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product “FACE REPUBLIC CRYSTAL GLOW WHITENING CREAM”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1048-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-face-republic-crystal-glow-whitening-cream/
19 June 2020,shine moist ionic keratin treatment,FDA Advisory No. 2020-1047 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product “SHINE MOIST® IONIC KERATIN TREATMENT”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1047-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-shine-moist-ionic-keratin-treatment/
19 June 2020,airemain eye liner and lip liner pencil with vitamine a e,FDA Advisory No. 2020-1046 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AIREMAIN EYE LINER AND LIP LINER PENCIL WITH VITAMINE A & E,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1046-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-airemain-eye-liner-and-lip-liner-pencil-with-vitamine-a-e/
19 June 2020,sweet hunny bee skin clinic beauty plus toner,FDA Advisory No. 2020-1045 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SWEET HUNNY BEE SKIN CLINIC BEAUTY PLUS TONER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1045-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-sweet-hunny-bee-skin-clinic-beauty-plus-toner/
19 June 2020,kylie lipstick kl 06,FDA Advisory No. 2020-1044 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KYLIE LIPSTICK (KL 06),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1044-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kylie-lipstick-kl-06/
19 June 2020,ekel 7 days tinted eyeliner,FDA Advisory No. 2020-1043 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic EKEL 7 DAYS TINTED EYELINER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1043-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ekel-7-days-tinted-eyeliner/
19 June 2020,meilida compact powder,FDA Advisory No. 2020-1042 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MEILIDA COMPACT POWDER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1042-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-meilida-compact-powder/
19 June 2020,do do girl liprocter gambleloss 01,FDA Advisory No. 2020-1041 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DO DO GIRL LIPGLOSS 01,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1041-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-do-do-girl-lipgloss-01/
19 June 2020,black charcoal w baking soda,FDA Advisory No. 2020-1040 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BLACK CHARCOAL W/ BAKING SODA,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1040-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-black-charcoal-w-baking-soda/
19 June 2020,kojic molded soap,FDA Advisory No. 2020-1039 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KOJIC MOLDED SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1039-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kojic-molded-soap/
15 June 2020,the porcelana astringent improved formula containing banned ingredient s,FDA Advisory No. 2020-1027 || Public Health Warning Against the Purchase and Use of Cosmetic Product THE ORIGINAL PORCELANA® ASTRINGENT IMPROVED FORMULA Containing Banned Ingredient/s,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1027-public-health-warning-against-the-purchase-and-use-of-cosmetic-product-the-original-porcelana-astringent-improved-formula-containing-banned-ingredient-s/
11 June 2020,morrison elbow knee collagen whitening body lotion containing banned ingredient s,FDA Advisory No. 2020-1026 || Public Health Warning Against the Purchase and Use of Cosmetic Product MORRISON ELBOW & KNEE COLLAGEN + WHITENING BODY LOTION Containing Banned Ingredient/s,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1026-public-health-warning-against-the-purchase-and-use-of-cosmetic-product-morrison-elbow-knee-collagen-whitening-body-lotion-containing-banned-ingredient-s/
8 June 2020,daiyasi powder 2 no 102,FDA Advisory No. 2020-1025 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DAIYASI POWDER 2 (NO. 102),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1025-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-daiyasi-powder-2-no-102/
8 June 2020,rolanjona sun blocking lotion spf 30 pure skin sunscreen cushion,FDA Advisory No. 2020-1024 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ROLANJONA SUN-BLOCKING LOTION SPF 30+ PURE SKIN SUNSCREEN CUSHION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1024-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rolanjona-sun-blocking-lotion-spf-30-pure-skin-sunscreen-cushion/
8 June 2020,daiso japan ellefar pearl in eye shadow a natural brown n7,FDA Advisory No. 2020-1023 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DAISO JAPAN ELLEFAR PEARL IN EYE SHADOW A: NATURAL BROWN (N7),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1023-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-daiso-japan-ellefar-pearl-in-eye-shadow-a-natural-brown-n7/
8 June 2020,disaar beauty skincare 90 uv block sun cream uva uvb protection,FDA Advisory No. 2020-1022 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DISAAR® BEAUTY SKINCARE 90+ UV BLOCK SUN CREAM UVA & UVB PROTECTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-1022-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-disaar-beauty-skincare-90-uv-block-sun-cream-uva-uvb-protection/
5 June 2020,seven cool professional makeup eyes new colors eyeshadow palette,FDA Advisory No. 2020-983 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic SEVEN COOL PROFESSIONAL MAKEUP EYES NEW COLORS EYESHADOW PALETTE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-983-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-seven-cool-professional-makeup-eyes-new-colors-eyeshadow-palette/
5 June 2020,ekel b b pearl whitening anti wrinkle sun protection spf50 pa,"FDA Advisory No. 2020-982 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic EKEL B.B PEARL WHITENING ANTI-WRINKLE SUN PROTECTION SPF50+, PA+++",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-982-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-ekel-b-b-pearl-whitening-anti-wrinkle-sun-protection-spf50-pa/
5 June 2020,o zone id im different maternal toothpaste spearmint,FDA Advisory No. 2020-981 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic O-ZONE I°D I’M DIFFERENT MATERNAL TOOTHPASTE (SPEARMINT),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-981-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-o-zone-id-im-different-maternal-toothpaste-spearmint/
2 June 2020,s he makeup waterproof gel eyeliner,FDA Advisory No. 2020-969 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic S.HE MAKEUP WATERPROOF GEL EYELINER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-969-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-s-he-makeup-waterproof-gel-eyeliner/
2 June 2020,tov whitening slimming lotion coconut moist skin care natural extract,FDA Advisory No. 2020-968 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic TOV WHITENING & SLIMMING LOTION COCONUT MOIST SKIN CARE NATURAL EXTRACT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-968-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-tov-whitening-slimming-lotion-coconut-moist-skin-care-natural-extract/
2 June 2020,pastel precious skin body cream no cb9885,FDA Advisory No. 2020-967 || Public Health Warning Against the Purchase and Use of Unnotified Cosmetic PASTEL PRECIOUS SKIN BODY CREAM (NO.CB9885),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2020-967-public-health-warning-against-the-purchase-and-use-of-unnotified-cosmetic-pastel-precious-skin-body-cream-no-cb9885/
